id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
3774261479,漫长的季节,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2890906384.jpg,2023-04-22(中国大陆),https://movie.douban.com/subject/35588177/,9.5,"剧情,家庭,犯罪",5,苦,,2023-05-02 23:15:44,2023 / 中国大陆 / 剧情 家庭 犯罪 / 辛爽 / 范伟 秦昊
3747822606,锵锵行天下 第三季,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2888966891.jpg,2023-03-09(中国大陆),https://movie.douban.com/subject/36053200/,9.1,脱口秀,4,文化一直都在,,2023-04-08 13:05:31,2023 / 中国大陆 / 脱口秀 / 窦文涛 / 窦文涛 许子东
3744381534,杀死福顺,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2887348324.jpg,2023-02-18(柏林国际电影节),https://movie.douban.com/subject/35521951/,6.7,"动作,惊悚",3,,,2023-04-05 13:38:18,2023 / 韩国 / 动作 惊悚 / 边圣铉 / 全度妍 薛景求
3743399676,模仿犯,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2887590312.jpg,2023-03-31(中国台湾),https://movie.douban.com/subject/35651927/,7.5,"剧情,悬疑,犯罪",3,,,2023-04-04 17:47:09,2023 / 中国台湾 / 剧情 悬疑 犯罪 / 张荣吉 张亨如 / 吴慷仁 柯佳嬿
3743399435,他是谁,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2889190738.jpg,2023-03-14(中国大陆),https://movie.douban.com/subject/35873870/,6.5,"剧情,悬疑,犯罪",2,他是谁，谁关心,,2023-04-04 17:46:53,2023 / 中国大陆 / 剧情 悬疑 犯罪 / 鲍成志 / 张译 陈雨锶
3699749790,虽然只是弄丢了手机,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2887034251.jpg,2023-02-17(韩国网络),https://movie.douban.com/subject/35203206/,6.6,"剧情,悬疑,惊悚",2,杀手就这么GG啦？,,2023-02-21 19:20:35,2023 / 韩国 / 剧情 悬疑 惊悚 / 金泰俊 / 千禹熙 任时完
3695343787,我在岛屿读书,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2883534261.jpg,2022-11-10(中国大陆),https://movie.douban.com/subject/35891669/,9.1,真人秀,5,经典书的前提是常销书。,,2023-02-17 23:22:52,2022 / 中国大陆 / 真人秀 / 余华 苏童
3695124886,命定之人,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2882758841.jpg,2022-11-18(韩国),https://movie.douban.com/subject/35244291/,7.1,"悬疑,惊悚",3,倚门说，我想要。,,2023-02-17 21:02:26,2022 / 韩国 / 悬疑 惊悚 / 郑址宇 / 金英光 姜海琳
3688451760,三体,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2886492021.jpg,2023-01-15(中国大陆),https://movie.douban.com/subject/26647087/,8.3,"剧情,科幻",5,用心了！,,2023-02-11 21:22:33,2023 / 中国大陆 / 剧情 科幻 / 杨磊 / 张鲁一 于和伟
3676794538,黑暗荣耀,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2884876907.jpg,2022-12-30(韩国),https://movie.douban.com/subject/35314632/,8.9,剧情,4,,,2023-02-02 14:33:43,2022 / 韩国 / 剧情 / 安吉镐 / 宋慧乔 李到晛
3676794040,中国奇谭,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2885130077.jpg,2023-01-01(中国大陆),https://movie.douban.com/subject/35674355/,9.2,"动画,短片,奇幻",5,当代寓言,,2023-02-02 14:33:16,2023 / 中国大陆 / 动画 短片 奇幻 / 陈廖宇 於水 胡睿 杨木 刘毛宁 陈莲华 徐宁 顾杨 刘旷 潘斌
3676791774,流浪地球2,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2885955777.jpg,2023-01-22(中国大陆),https://movie.douban.com/subject/35267208/,8.2,"科幻,冒险,灾难",5,抛开主题，为特效打工人打满分,,2023-02-02 14:31:11,2023 / 中国大陆 / 科幻 冒险 灾难 / 郭帆 / 吴京 刘德华
3676790947,狂飙,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2886376181.jpg,2023-01-14(中国大陆),https://movie.douban.com/subject/35465232/,8.6,"剧情,犯罪",4,现实可没那么美好,,2023-02-02 14:30:29,2023 / 中国大陆 / 剧情 犯罪 / 徐纪周 / 张译 张颂文
3637129831,去有风的地方,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2885759819.jpg,2023-01-03(中国大陆),https://movie.douban.com/subject/35662223/,8.4,"剧情,爱情",4,不论剧情，论发量和脸蛋！,,2023-01-07 16:29:47,2023 / 中国大陆 / 剧情 爱情 / 丁梓光 / 刘亦菲 李现
3616242434,我们民谣2022,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2885435227.jpg,2022-12-23(中国大陆),https://movie.douban.com/subject/35875029/,7.7,"音乐,真人秀",4,,,2022-12-26 00:07:13,2022 / 中国大陆 / 音乐 真人秀 / 姜滨 / 李宇春 张亚东
3608171300,塔尔萨之王 第一季,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2881996684.jpg,2022-11-13(美国),https://movie.douban.com/subject/35814636/,8.6,"剧情,犯罪",4,,,2022-12-19 16:30:16,2022 / 美国 / 剧情 犯罪 / 本杰明·塞曼诺夫 艾伦·考特勒 / 西尔维斯特·史泰龙 加内特·赫德兰
3608170934,财阀家的小儿子,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2882015921.jpg,2022-11-18(韩国),https://movie.douban.com/subject/30291070/,7.2,"剧情,爱情,奇幻",4,,,2022-12-19 16:29:52,2022 / 韩国 / 剧情 爱情 奇幻 / 郑大允 / 宋仲基 李星民
3608170685,三体,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2885057891.jpg,2022-12-10(中国大陆),https://movie.douban.com/subject/34444648/,4,"剧情,科幻,动画",2,,,2022-12-19 16:29:35,2022 / 中国大陆 / 剧情 科幻 动画 / 林铭浩 / 马正阳 范哲琛
3608169922,万里归途,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2880793132.jpg,2022-09-30(中国大陆),https://movie.douban.com/subject/26654184/,7.4,"剧情,战争",3,,,2022-12-19 16:28:43,2022 / 中国大陆 / 剧情 战争 / 饶晓志 / 张译 王俊凯
3608169295,一九四二,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1767278057.jpg,2012-11-29(中国大陆),https://movie.douban.com/subject/6011805/,8.1,"剧情,历史,战争",4,,,2022-12-19 16:28:01,2012 / 中国大陆 / 剧情 历史 战争 灾难 / 冯小刚 / 张国立 张默
3597988046,风吹半夏,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2883324282.jpg,2022-11-27(中国大陆),https://movie.douban.com/subject/35161592/,8.2,"剧情,爱情",4,80年代、90年代，热气腾腾。,,2022-12-10 09:54:44,2022 / 中国大陆 / 剧情 爱情 / 傅东育 毛溦 / 赵丽颖 欧豪
3596570934,6/45,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2876884670.jpg,2022-08-24(韩国),https://movie.douban.com/subject/35441582/,7.6,"剧情,喜剧",4,,,2022-12-08 22:23:13,2022 / 韩国 / 剧情 喜剧 / 朴奎泰 / 高庚杓 李伊庚
3573255641,1899,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2882110166.jpg,2022-11-17(德国),https://movie.douban.com/subject/30378843/,6.7,"剧情,悬疑,恐怖",2,什么玩意儿，自个儿玩自个儿？,,2022-11-19 23:19:19,2022 / 德国 美国 / 剧情 悬疑 恐怖 历史 / 巴伦·博·欧达尔 / 艾米丽·比查姆 阿奈林·巴纳德
3469612151,杰伊·比姆,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2734251414.jpg,2021-11-02(印度),https://movie.douban.com/subject/35652715/,8.7,"剧情,犯罪",5,这，如此显然的诬陷，竟然盛行！,,2022-08-23 10:12:03,2021 / 印度 / 剧情 犯罪 / 塔·塞·纳纳维尔 / 苏利耶·西瓦库马 Lijo Mol Jose
3468970912,犯罪都市2,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2876813389.jpg,2022-05-18(韩国),https://movie.douban.com/subject/30267287/,7.5,"动作,犯罪",3,走过去，拿走凶器！,,2022-08-22 19:58:42,2022 / 韩国 / 动作 犯罪 / 李相龙 / 马东锡 孙锡久
3468970286,壮志凌云2：独行侠,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2870610648.jpg,2022-05-18(戛纳电影节),https://movie.douban.com/subject/6893932/,8,动作,4,爽片，爽就对了！,,2022-08-22 19:58:06,2022 / 美国 中国大陆 / 动作 / 约瑟夫·科辛斯基 / 汤姆·克鲁斯 詹妮弗·康纳利
3468969838,十三条命,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2877798713.jpg,2022-07-29(美国),https://movie.douban.com/subject/35056243/,8.5,"剧情,惊悚,传记",4,,,2022-08-22 19:57:40,2022 / 美国 加拿大 英国 / 剧情 惊悚 传记 / 朗·霍华德 / 维果·莫腾森 科林·法瑞尔
3451039551,西部世界 第四季,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2874119367.jpg,2022-06-26(美国),https://movie.douban.com/subject/35042913/,7.8,"剧情,科幻,悬疑",5,等最后一集,,2022-08-08 22:58:10,2022 / 美国 / 剧情 科幻 悬疑 / 克雷格·麦克尼尔 理查德·J·刘易斯 保罗·卡梅隆 汉内尔 M.卡普珀 蜜拉·梅农 安德鲁·塞克利尔 / 埃文·蕾切尔·伍德 坦迪·牛顿
3447158104,宿敌,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2874026114.jpg,2022-04-28(印度),https://movie.douban.com/subject/35882880/,8.6,剧情,4,,,2022-08-05 22:12:27,2022 / 印度 / 剧情 / Dijo Jose Antony / 普利特维拉吉·苏库玛兰 玛玛塔·莫汉达斯
3447146607,救命卡特,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2876744703.jpg,2022-08-05(韩国网络),https://movie.douban.com/subject/35374060/,5.5,"动作,惊悚",1,要吐，生理的吐,,2022-08-05 22:03:54,2022 / 韩国 / 动作 惊悚 / 郑秉吉 / 周元 李成宰
3447132849,绝命空间站,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2671070023.jpg,2022-07-01(美国),https://movie.douban.com/subject/35524221/,4.7,"科幻,惊悚",1,什么？,,2022-08-05 21:55:13,2022 / 奥地利 / 科幻 惊悚 / Magdalena Lauritsch / Julia Franz Richter 乔治·布莱顿
3446797537,史前星球,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2871828348.jpg,2022-05-23(美国),https://movie.douban.com/subject/34603375/,9.3,纪录片,5,好看之后的无限崇敬！,,2022-08-05 16:15:11,2022 / 美国 英国 / 纪录片 / 亚当·瓦德兹 安德鲁·R·琼斯 / 大卫·爱登堡
3442690455,生化危机,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2874563402.jpg,2022-07-14(美国),https://movie.douban.com/subject/30443443/,4.3,"动作,科幻,惊悚",1,这是啥？,,2022-08-01 20:22:41,2022 / 美国 / 动作 科幻 惊悚 恐怖 / 蕾切尔·高德伯格 布朗温·休斯 罗布·西登格兰茨 塞巴斯蒂安·席尔瓦 / 埃拉·巴林斯卡 兰斯·莱迪克
3442689690,双重幻想,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2528155227.jpg,2018-06-16(日本),https://movie.douban.com/subject/30155209/,7.7,剧情,4,代入感强,,2022-08-01 20:21:56,2018 / 日本 / 剧情 / 御法川修 / 水川麻美 田中圭
3427993146,艺伎回忆录,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p453716919.jpg,2005-12-10(日本),https://movie.douban.com/subject/1309059/,7.6,"剧情,爱情",3,小白合,,2022-07-20 09:07:59,2005 / 美国 / 剧情 爱情 / 罗伯·马歇尔 / 章子怡 渡边谦
3415168341,咒,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2871258860.jpg,2022-03-18(中国台湾),https://movie.douban.com/subject/34850561/,6.8,恐怖,2,黑底白色后的纯白高亮，眼瞎！,,2022-07-09 11:24:06,2022 / 中国台湾 / 恐怖 / 柯孟融 / 蔡亘晏 黄歆庭
3413543945,终极名单 第一季,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2873293162.jpg,2022-07-01(美国),https://movie.douban.com/subject/34963448/,8.3,"动作,惊悚",5,赤果果的打工仔复仇记,,2022-07-07 19:48:03,2022 / 美国 / 动作 惊悚 / 弗雷德·托耶 西尔维恩·怀特 迈克尔·巴塞特 安托万·福奎阿 / 克里斯·帕拉特 吴恬敏
3393080710,蜘蛛头,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2873245732.jpg,2022-06-17(美国网络),https://movie.douban.com/subject/30451909/,4.9,"科幻,惊悚,犯罪",2,,,2022-06-18 08:48:36,2022 / 美国 / 科幻 惊悚 犯罪 / 约瑟夫·科辛斯基 / 克里斯·海姆斯沃斯 迈尔斯·特勒
3385973015,倩女幽魂,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p936102091.jpg,2011-04-19(中国大陆),https://movie.douban.com/subject/3711760/,5.5,"剧情,惊悚,奇幻",3,,,2022-06-11 08:35:22,2011 / 中国大陆 中国香港 / 剧情 惊悚 奇幻 古装 / 叶伟信 / 刘亦菲 古天乐
